Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-06-11,12336.477186458502,12425.513509376004,12293.937609953471,12318.669921875,306061,-0.1443,12223.13,12855.86,11572.74,1.3633
2025-06-12,12325.595166370309,12356.263233643564,12175.222707482093,12257.333984375,347339,-0.5538,12260.16,12855.86,11572.74,1.2801
2025-06-13,12069.368757177828,12291.959574420862,12045.625736671906,12275.1416015625,385493,1.7049,12294.79,12855.86,11572.74,1.3979
2025-06-16,12271.184106581704,12432.43878324833,12203.91221692937,12395.8349609375,184242,1.0158,12351.88,12855.86,11572.74,1.3302
2025-06-17,12394.845368790939,12479.924521294412,12336.477113003672,12460.138671875,226597,0.5268,12370.68,12855.86,11572.74,0.999
2025-06-18,12484.871534689266,12742.087588494274,12415.62105866484,12611.5009765625,467738,1.0143,12386.37,12855.86,11572.74,0.9943
2025-06-19,12613.479502253582,12687.676440502133,12577.864971894278,12668.8798828125,339117,0.4392,12426.79,12855.86,11572.74,0.7612
2025-06-20,12671.84730360031,12751.979994020454,12591.714613180166,12654.0400390625,652128,-0.1405,12474.7,12855.86,11572.74,0.7606
2025-06-23,12634.254450245837,12649.093837666844,12530.378738298783,12563.025390625,192037,-0.5638,12518.37,12855.86,11572.74,0.763
2025-06-24,12692.622831908899,12717.35514451979,12418.588808180235,12475.9677734375,332717,-1.7069,12547.06,12855.86,11572.74,0.9775
2025-06-25,12548.186570785521,12669.869553141767,12481.90397064025,12630.2978515625,316536,0.6544,12580.55,12855.86,11572.74,0.9284
2025-06-26,12643.158506500688,12710.430398397562,12553.132886462225,12578.8544921875,354735,-0.5086,12597.51,12855.86,11572.74,0.9188
2025-06-27,12613.479331821754,12661.954664155815,12485.860599758616,12506.6357421875,346403,-0.8471,12582.53,12855.86,11572.74,0.7987
2025-06-30,12531.367650579637,12539.281990297379,12199.954674899192,12267.2265625,448956,-2.1078,12525.15,12855.86,11572.74,0.9314
2025-07-01,12316.691683787776,12325.595316330273,12188.083658173928,12308.77734375,283481,-0.0643,12475.83,12855.86,11572.74,0.9401
2025-07-02,12247.440830618167,12507.624751333238,12226.66568865993,12486.849609375,609735,1.9548,12464.94,12855.86,11572.74,1.3905
2025-07-03,12494.764322355073,12682.72989806746,12455.192622205095,12615.4580078125,606221,0.966,12484.87,12855.86,11572.74,1.3295
2025-07-04,12578.853954946846,12611.500606973055,12472.999658983077,12510.5927734375,225607,-0.5427,12467.77,12855.86,11572.74,1.3092
2025-07-07,12511.582533181285,12534.336261200828,12337.467049205645,12385.9423828125,220116,-1.0042,12440.21,12855.86,11572.74,1.3438
2025-07-08,12390.888616415314,12420.567391544451,12226.666060700747,12281.0771484375,241050,-0.8862,12407.99,12855.86,11572.74,1.3469
2025-07-09,12301.852301382693,12405.728014422113,12296.905838857007,12336.4775390625,174203,0.2815,12417.88,12855.86,11572.74,1.0689
2025-07-10,12366.155933485672,12534.335654181077,12268.215978492464,12514.5498046875,277325,1.2,12447.28,12855.86,11572.74,1.1408
2025-07-11,12504.657564716877,12549.175728515314,12386.931753783228,12439.3642578125,194420,-0.5222,12440.49,12855.86,11572.74,0.8922
2025-07-14,12455.193068919061,12480.914674939067,12297.895555181321,12380.0068359375,246737,-0.6037,12406.86,12855.86,11572.74,0.7776
2025-07-15,12347.359421506686,12463.106641466326,12347.359421506686,12401.7705078125,147377,0.4407,12391.31,12855.86,11572.74,0.8138
2025-07-16,12401.770513719755,12436.395750476311,12305.809143280156,12429.470703125,204480,0.2234,12397.53,12855.86,11572.74,0.7284
2025-07-17,12434.417287363614,12491.796251693877,12329.552283587615,12342.4130859375,189207,-0.7399,12406.29,12855.86,11572.74,0.6996
2025-07-18,12390.888441475763,12392.867026456439,12237.548105473468,12286.0234375,124068,-0.8463,12399.09,12855.86,11572.74,0.7618
2025-07-21,12297.895433891323,12344.3921827766,12209.848398768137,12272.173828125,232066,-0.2092,12364.46,12855.86,11572.74,0.4934
2025-07-22,12315.702609044789,12395.835303344142,12187.094581156942,12358.2421875,169006,0.3454,12352.87,12855.86,11572.74,0.5415
2025-07-23,12405.728424210025,12582.811788479052,12405.728424210025,12491.796875,342005,0.6938,12368.84,12855.86,11572.74,0.5988
2025-07-24,12512.57151576312,12525.432318238209,12384.952783510318,12422.5458984375,157163,-0.7195,12371.81,12855.86,11572.74,0.6126
2025-07-25,12410.674817362973,12422.546327750246,12224.687821295676,12271.1845703125,260700,-1.124,12349.2,12855.86,11572.74,0.6738
2025-07-28,12238.537207347801,12400.781173236172,12170.276026577694,12207.869140625,292879,-0.2506,12329.98,12855.86,11572.74,0.6542
2025-07-29,12207.869547728367,12373.081396550946,12136.640487158153,12335.48828125,285115,1.0454,12337.04,12855.86,11572.74,0.7718
2025-07-30,12297.894883394505,12507.624890254745,12287.012666057417,12482.892578125,203847,1.5043,12367.15,12855.86,11572.74,0.9558
2025-07-31,12372.092163705584,12623.372461928933,12330.54187817259,12473.0,709783,0.8156,12383.54,12855.86,11572.74,0.9827
