Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-08-19,905.9500122070312,909.9000244140625,890.5,902.2999877929688,5764382,-0.4029,876.7,968.3,853.0,1.8223
2025-08-20,900.5499877929688,902.0,886.0499877929688,887.7999877929688,5561646,-1.4158,878.22,968.3,853.0,1.9202
2025-08-21,888.0,901.2999877929688,884.0,895.5999755859375,6697533,0.8559,880.76,968.3,853.0,1.9501
2025-08-22,895.0,903.9000244140625,892.0,894.5,6424895,-0.0559,886.69,968.3,853.0,1.5139
2025-08-25,902.0999755859375,908.0,898.1500244140625,900.7999877929688,5837876,-0.1441,892.52,968.3,853.0,1.5276
2025-08-26,899.9500122070312,901.9000244140625,873.5,876.25,6712926,-2.6335,894.64,968.3,853.0,1.9041
2025-08-28,870.2000122070312,884.5,869.7000122070312,876.8499755859375,8349342,0.7642,890.59,968.3,853.0,1.2335
2025-08-29,870.8499755859375,888.0,870.8499755859375,877.8499755859375,5672446,0.8038,887.09,968.3,853.0,1.3197
2025-09-01,877.8499755859375,894.7999877929688,877.8499755859375,889.3499755859375,4101526,1.31,887.31,968.3,853.0,1.3243
2025-09-02,895.0,899.5499877929688,886.1500244140625,890.0999755859375,6103185,-0.5475,886.53,968.3,853.0,1.3019
2025-09-03,892.7000122070312,898.8499755859375,880.0499877929688,896.2999877929688,5493809,0.4033,886.79,968.3,853.0,1.3143
2025-09-04,915.0,948.0,912.25,934.75,21738706,2.1585,891.64,968.3,853.0,1.5424
2025-09-05,942.0,942.3499755859375,932.0,937.5999755859375,5467260,-0.4671,900.4,968.3,853.0,0.9564
2025-09-08,937.5999755859375,949.6500244140625,935.6500244140625,944.2999877929688,5657331,0.7146,910.04,968.3,853.0,0.9555
2025-09-09,944.0,949.4000244140625,940.0,948.4000244140625,5417393,0.4661,920.11,968.3,853.0,0.9535
2025-09-10,951.0499877929688,969.6500244140625,947.7000122070312,967.9500122070312,6836239,1.777,931.34,968.3,853.0,1.0268
2025-09-11,968.0,975.9000244140625,965.5999755859375,970.25,5982627,0.2324,942.79,970.25,853.0,0.9119
2025-09-12,972.25,1004.5999755859375,970.8499755859375,1003.25,11412561,3.1885,958.07,1003.25,853.0,1.2702
2025-09-15,999.0,1025.699951171875,998.0999755859375,1009.8499755859375,9989753,1.0861,968.8,1009.85,853.0,1.1909
2025-09-16,1005.8499755859375,1015.2999877929688,1000.0,1003.25,7602155,-0.2585,978.18,1009.85,853.0,1.1499
2025-09-17,1010.0,1011.7999877929688,1000.3499755859375,1007.5,6995023,-0.2475,987.21,1009.85,853.0,1.2472
2025-09-18,1007.0,1009.7999877929688,990.0,996.5,9738376,-1.0427,994.08,1009.85,853.0,1.4474
2025-09-19,991.0,996.0,988.5999755859375,992.4500122070312,6736440,0.1463,997.58,1009.85,853.0,1.3699
2025-09-22,989.9500122070312,1010.9000244140625,989.0,1006.5,4250045,1.6718,1002.76,1009.85,853.0,1.4392
2025-09-23,999.0,1028.800048828125,999.0,1025.5,10230040,2.6527,1005.94,1025.5,853.0,1.288
2025-09-24,1021.5,1036.0,1020.4000244140625,1029.75,6433184,0.8076,1008.78,1029.75,853.0,1.2737
2025-09-25,1020.0,1031.0999755859375,1008.0,1012.75,16731453,-0.7108,1010.14,1029.75,853.0,1.3307
2025-09-26,1008.0499877929688,1010.5,981.0499877929688,985.0999755859375,9109737,-2.2767,1006.94,1029.75,853.0,1.6861
2025-09-29,990.0,997.7999877929688,981.0999755859375,990.9500122070312,5804877,0.096,1006.14,1029.75,853.0,1.6015
2025-09-30,990.0,1002.2999877929688,989.4500122070312,998.9000244140625,7182200,0.899,1007.06,1029.75,853.0,1.6115
2025-10-01,991.5,1000.0,977.75,987.7000122070312,6932272,-0.3833,1004.38,1029.75,853.0,1.537
2025-10-03,975.0,992.2000122070312,972.0,989.75,7692197,1.5128,999.27,1029.75,853.0,1.2645
2025-10-06,993.0,1023.0,992.0999755859375,1008.9000244140625,9299635,1.6012,996.29,1029.75,853.0,1.3801
2025-10-07,1008.9000244140625,1029.5,1008.9000244140625,1016.5499877929688,7991437,0.7582,996.84,1029.75,853.0,1.3465
2025-10-08,1012.0499877929688,1028.0,1012.0499877929688,1023.1500244140625,4448915,1.0968,1002.27,1029.75,853.0,0.724
2025-10-09,1023.0,1029.0,1014.9500122070312,1024.0999755859375,4444154,0.1075,1007.01,1029.75,853.0,0.7222
2025-10-10,1018.0999755859375,1027.5,1017.0,1023.8499755859375,3714548,0.5648,1010.57,1029.75,853.0,0.7255
2025-10-13,1023.8499755859375,1040.0,1021.5,1036.75,7684523,1.26,1017.58,1036.75,853.0,0.5392
2025-10-14,1040.0,1042.0999755859375,1011.3499755859375,1019.1500244140625,7668358,-2.0048,1021.78,1036.75,853.0,1.2002
2025-10-15,1026.0,1063.0,1018.4000244140625,1059.9000244140625,10205158,3.3041,1029.06,1059.9,853.0,1.5778
2025-10-16,1062.0,1081.0999755859375,1058.8499755859375,1065.75,9901992,0.3531,1036.09,1065.75,853.0,1.5838
2025-10-17,1056.0999755859375,1076.449951171875,1056.0999755859375,1070.0999755859375,5761670,1.3256,1042.8,1070.1,853.0,1.5964
2025-10-20,1081.5,1086.5,1072.199951171875,1081.0,5700858,-0.0462,1050.93,1081.0,853.0,1.607
2025-10-21,1084.9000244140625,1089.0,1081.0,1086.5,911624,0.1475,1059.88,1086.5,853.0,1.6197
2025-10-23,1090.0,1102.5,1083.9000244140625,1094.1500244140625,11143407,0.3807,1068.08,1094.15,853.0,1.5957
2025-10-24,1093.5,1098.5999755859375,1087.4000244140625,1089.75,6440277,-0.3429,1078.16,1094.15,853.0,1.2475
2025-10-27,1090.949951171875,1094.0,1075.75,1084.4000244140625,7366175,-0.6004,1081.66,1094.15,853.0,0.6214
2025-10-28,1078.0,1092.4000244140625,1063.050048828125,1072.75,12324341,-0.487,1082.66,1094.15,853.0,0.6609
2025-10-29,1072.0,1079.1500244140625,1061.25,1062.949951171875,5386803,-0.8442,1081.64,1094.15,853.0,0.4355
2025-10-30,1063.0,1066.800048828125,1045.0,1052.300048828125,4271927,-1.0066,1077.54,1094.15,853.0,0.5042
2025-10-31,1052.0,1069.449951171875,1041.4000244140625,1042.800048828125,5315632,-0.8745,1071.3,1094.15,853.0,0.4682
2025-11-03,1037.0,1048.0,1031.0,1043.0999755859375,4135617,0.5882,1064.01,1094.15,853.0,0.5376
2025-11-04,1040.0,1060.4000244140625,1035.0,1057.0,6202540,1.6346,1059.33,1094.15,853.0,0.9785
2025-11-06,1037.0,1052.800048828125,1035.0,1041.9000244140625,5776277,0.4725,1053.26,1094.15,853.0,0.9942
2025-11-07,1039.0,1076.9000244140625,1034.199951171875,1066.5999755859375,6940923,2.6564,1052.38,1094.15,853.0,1.4025
2025-11-10,1066.5999755859375,1088.0,1062.9000244140625,1085.0,5692236,1.7251,1055.53,1094.15,853.0,1.366
2025-11-11,1043.699951171875,1043.699951171875,997.0,1005.2000122070312,23762890,-3.6888,1048.8,1094.15,853.0,2.1112
2025-11-12,1011.0,1018.4000244140625,1008.7999877929688,1013.2000122070312,11131278,0.2176,1044.57,1094.15,853.0,2.0441
2025-11-13,1012.5,1019.4000244140625,1003.5,1005.4000244140625,8503994,-0.7012,1039.19,1094.15,853.0,2.0939
2025-11-14,1004.9000244140625,1019.9000244140625,1002.5999755859375,1018.5,4381122,1.3534,1033.69,1094.15,853.0,2.0673
2025-11-17,1021.0,1033.0,1017.0,1026.800048828125,6011603,0.5681,1031.53,1094.15,853.0,2.069
2025-11-18,1021.2000122070312,1024.0999755859375,1011.7000122070312,1013.5999755859375,4562185,-0.7442,1023.96,1094.15,853.0,1.8074
2025-11-19,1009.0,1016.0999755859375,1004.5999755859375,1005.5999755859375,5158832,-0.337,1012.61,1094.15,853.0,1.6011
2025-11-20,1015.0,1031.699951171875,1007.2999877929688,1028.5999755859375,5459073,1.3399,1015.96,1094.15,853.0,0.8893
2025-11-21,1020.0,1027.5999755859375,1001.5,1004.0999755859375,6304584,-1.5588,1014.66,1094.15,853.0,1.1208
2025-11-24,1005.0,1009.2999877929688,990.0,994.0,9574900,-1.0945,1013.03,1094.15,853.0,1.17
2025-11-25,995.0,996.9000244140625,984.5,986.2000122070312,6376983,-0.8844,1008.41,1094.15,853.0,1.0121
2025-11-26,986.2000122070312,1012.7999877929688,981.2999877929688,1010.7000122070312,9772235,2.4843,1006.11,1094.15,853.0,1.4694
2025-11-27,1015.5999755859375,1044.9000244140625,1010.9000244140625,1033.800048828125,12076038,1.7921,1009.0,1094.15,853.0,1.5952
2025-11-28,1038.0,1043.5,1031.0,1037.5,4983147,-0.0482,1013.56,1094.15,853.0,1.5812
2025-12-01,1041.9000244140625,1042.0,1018.7999877929688,1021.0999755859375,6459837,-1.9964,1012.49,1094.15,853.0,1.7097
2025-12-02,1014.5,1036.0,1013.9000244140625,1025.5,6706145,1.0843,1015.54,1094.15,853.0,1.6468
2025-12-03,1021.0,1026.300048828125,1014.2000122070312,1021.4000244140625,5895670,0.0392,1019.46,1094.15,853.0,1.5523
2025-12-04,1018.0,1032.300048828125,1016.0,1029.0999755859375,5404918,1.0904,1025.59,1094.15,853.0,1.4671
2025-12-05,1028.9000244140625,1061.0,1026.5,1048.0,13123572,1.8563,1030.91,1094.15,853.0,1.3497
2025-12-08,1048.0,1049.800048828125,1023.0,1026.4000244140625,5189635,-2.0611,1029.86,1094.15,853.0,1.5301
2025-12-09,1025.0,1026.0,1013.7000122070312,1016.7000122070312,5968501,-0.8098,1026.89,1094.15,853.0,1.5605
2025-12-10,1016.0,1021.7000122070312,1007.2999877929688,1010.2999877929688,4990527,-0.561,1025.34,1094.15,853.0,1.3523
