Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-04-28,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492,0.4709,,947.3,947.3,
2025-04-29,946.6047640975014,951.5380804410966,937.4287475214969,941.6714477539062,18918308,-0.5212,,947.3,941.67,
2025-04-30,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870,0.6273,,949.66,941.67,
2025-05-02,952.0314875380283,958.0007887427045,947.1968130496268,948.1341552734375,17840404,-0.4094,,949.66,941.67,
2025-05-05,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024,-0.1135,,955.48,941.67,
2025-05-06,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156,0.0881,,955.48,941.67,
2025-05-07,954.1034146874002,961.355365881208,948.3807795701131,959.8260498046875,21420778,0.5998,950.72,959.83,941.67,0.4754
2025-05-08,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430,-1.3454,951.31,959.83,941.67,0.6902
2025-05-09,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796,-1.068,949.96,959.83,932.25,0.7656
2025-05-12,946.0127842578852,966.880737676539,943.3981625785179,965.5487060546875,18618972,2.0651,952.23,965.55,932.25,1.1371
2025-05-13,961.9966686855105,967.7686246091653,947.1967199365026,948.4793701171875,24242102,-1.4051,952.28,965.55,932.25,1.2498
2025-05-14,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308,-0.5983,950.43,965.55,932.25,1.2596
2025-05-15,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458,1.0609,950.58,965.55,932.25,1.3518
2025-05-16,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010,0.0465,949.81,965.55,932.25,1.32
2025-05-19,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964,0.0878,950.53,965.55,932.25,1.2157
2025-05-20,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328125,23879090,-0.6846,952.31,965.55,932.25,1.1658
2025-05-21,950.6500948788123,960.4674068130723,947.739426083267,950.5514526367188,15132040,-0.0104,950.16,965.55,932.25,0.7761
2025-05-22,944.828766015395,949.2687509312965,939.895449442171,947.1474609375,21306670,0.2454,949.97,965.55,932.25,0.5801
2025-05-23,947.246089616049,955.583406549638,944.4834444188342,953.9060668945312,9566072,0.7031,951.59,965.55,932.25,0.5566
2025-05-26,954.5966869630639,961.9473401627192,950.6007128758197,957.1619873046875,10802860,0.2687,952.05,965.55,932.25,0.4171
2025-05-27,952.9193700568147,961.0100208805311,945.3714322062008,950.3047485351562,26162148,-0.2744,951.45,965.55,932.25,0.4402
2025-05-28,947.2953823933067,954.3500488693757,946.0620533045636,948.9234008789062,18157594,0.1719,950.38,965.55,932.25,0.4426
2025-05-29,951.1433943336576,957.4580633637506,940.9314535555673,950.896728515625,28917794,-0.0259,951.27,965.55,932.25,0.3072
2025-05-30,953.0674016093235,961.4047183192448,949.8607459686729,959.480712890625,28748078,0.6729,952.55,965.55,932.25,0.3516
2025-06-02,952.1793523801688,955.09002099665,941.2767355690125,953.166015625,14668822,0.1036,953.41,965.55,932.25,0.3561
2025-06-03,956.0767204883472,962.9833634640112,947.1967509482078,949.466064453125,24377584,-0.6914,952.77,965.55,932.25,0.4305
2025-06-04,947.690059651711,958.6913790708478,947.6407385330224,957.6553344726562,12961542,1.0515,952.84,965.55,932.25,0.5784
2025-06-05,961.0099978567567,966.3873245707182,957.1619871239031,961.79931640625,22255418,0.0821,954.48,965.55,932.25,0.5505
2025-06-06,959.0366899431259,984.8379583134906,958.3953347348495,976.1552734375,30127008,1.785,958.37,976.16,932.25,0.8138
2025-06-09,984.1966559557253,984.1966559557253,974.7740333489505,976.2540283203125,13202588,-0.807,962.0,976.25,932.25,0.9311
2025-06-10,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126,-0.8826,963.43,976.25,932.25,1.0132
2025-06-11,970.6793107759778,970.6793107759778,960.516691162301,962.1940307617188,11096394,-0.8742,964.72,976.25,932.25,1.0766
2025-06-12,961.9966994408974,967.4233474890254,954.7447484104943,958.74072265625,16349130,-0.3385,966.05,976.25,932.25,1.0494
2025-06-13,947.19676434732,953.6100757725884,943.7434428106371,946.0127563476562,12117762,-0.125,964.39,976.25,932.25,0.9421
2025-06-16,949.1700746468088,956.520728121515,947.2460692080249,954.7940673828125,16513746,0.5925,963.39,976.25,932.25,0.9833
2025-06-17,955.5834055099792,957.852719054467,946.7527569357399,951.9327392578125,16978736,-0.382,959.92,976.25,932.25,0.5304
2025-06-18,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484375,18433816,0.8816,956.75,976.25,932.25,0.6789
2025-06-19,954.0540746334422,960.4180648603083,949.9593979158449,954.7447509765625,16876220,0.0724,954.64,976.25,932.25,0.6013
2025-06-20,952.9193918485255,971.8140179089729,952.9193918485255,969.2486572265625,32900408,1.7136,955.65,976.25,932.25,0.7652
2025-06-23,961.2073974609375,965.8940481289003,957.9514206200562,961.2073974609375,11739518,0.0,956.0,976.25,932.25,0.7244
2025-06-24,969.3966711141703,976.3033140635843,964.7593416610487,967.3740234375,22625322,-0.2087,959.05,976.25,932.25,0.735
2025-06-25,969.8900392545883,977.7833457795492,968.854054817417,976.8953247070312,18405932,0.7223,962.21,976.9,932.25,0.7428
2025-06-26,977.4872979366618,1000.0325292056699,976.7966216145232,997.4179077148438,50084830,2.039,968.71,997.42,932.25,0.8707
2025-06-27,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384,0.0944,975.98,1004.95,932.25,0.9006
2025-06-30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020,-0.4971,982.19,1004.95,932.25,0.9817
2025-07-01,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386,0.3541,987.09,1004.95,932.25,0.8375
2025-07-02,1007.4429706558585,1007.4429706558585,986.4950998423908,990.5350341796875,18878250,-1.6783,991.28,1004.95,932.25,1.1419
