Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-06-09,2350.608057477307,2355.517431030935,2335.1926724620143,2349.822509765625,1293622,-0.0334,2327.9,2350.71,2276.57,0.5888
2025-06-10,2350.0189544422137,2356.695750752591,2335.2908330438154,2351.786376953125,1778782,0.0752,2334.48,2351.79,2276.57,0.5121
2025-06-11,2351.7864423801357,2359.346830298541,2328.319730852048,2333.3271484375,1977707,-0.7849,2335.15,2351.79,2276.57,0.5315
2025-06-12,2343.6367531475557,2344.7169112625684,2281.9752104026784,2290.419189453125,3339584,-2.2707,2332.4,2351.79,2276.57,1.016
2025-06-13,2263.221282893185,2282.760494395082,2260.2756586638234,2276.967529296875,1740682,0.6074,2326.02,2351.79,2276.57,1.0548
2025-06-16,2277.94931097458,2294.248526930686,2271.1744714100378,2285.215087890625,1105297,0.319,2319.15,2351.79,2276.57,1.0373
2025-06-17,2277.949336261707,2290.8119909000766,2271.1744966219585,2286.3935546875,1119284,0.3707,2310.56,2351.79,2276.57,0.9972
2025-06-18,2285.5097848886408,2289.1426734843863,2244.0747187940665,2255.660888671875,2056563,-1.306,2297.11,2351.79,2255.66,1.0658
2025-06-19,2258.410148058999,2265.9705354890243,2248.7877278228257,2252.616943359375,1214549,-0.2565,2282.94,2351.79,2252.62,1.0469
2025-06-20,2253.402708180384,2271.0764549112105,2250.849737766385,2264.399658203125,2685864,0.488,2273.1,2351.79,2252.62,1.0935
2025-06-23,2265.590049100476,2268.169866753373,2241.082750343553,2257.35498046875,842856,-0.3635,2268.37,2351.79,2252.62,0.6766
2025-06-24,2277.099825042089,2283.053027199062,2242.6705210148793,2245.44873046875,2440747,-1.39,2263.87,2351.79,2245.45,0.781
2025-06-25,2261.2244663474958,2272.6347697099336,2253.683647230803,2260.9267578125,1047270,-0.0132,2260.4,2351.79,2245.45,0.746
2025-06-26,2271.0471751540676,2273.130892683563,2253.8823037125367,2263.010498046875,1874722,-0.3539,2257.06,2351.79,2245.45,0.6759
2025-06-27,2263.0104562105053,2292.4787561982344,2261.5221557844948,2288.90673828125,1050745,1.1443,2261.81,2351.79,2245.45,0.7878
2025-06-30,2291.8833514974594,2298.928070446473,2270.1542620550413,2276.702880859375,1403754,-0.6624,2265.25,2351.79,2245.45,0.8152
2025-07-01,2282.060604307341,2284.6404218850275,2268.7652176811503,2277.595703125,759914,-0.1957,2267.14,2351.79,2245.45,0.7633
2025-07-02,2277.099747912196,2290.9905524746237,2269.7575623951902,2289.10546875,1128034,0.5272,2271.67,2351.79,2245.45,0.816
2025-07-03,2291.9828168641297,2308.750905945756,2286.029614742405,2295.356201171875,1060039,0.1472,2278.8,2351.79,2245.45,0.6002
2025-07-04,2299.920284481797,2323.1376744970185,2292.2803906553454,2321.05419921875,1242346,0.9189,2287.39,2351.79,2245.45,0.6737
2025-07-07,2322.7410024796927,2396.858319639088,2322.7410024796927,2391.599609375,2701583,2.9645,2305.76,2391.6,2245.45,1.1809
2025-07-08,2386.6384929568344,2399.6364137173014,2367.3899041263103,2374.03759765625,1471046,-0.528,2317.92,2391.6,2245.45,1.2417
2025-07-09,2380.2884570863953,2420.670959786851,2378.4033734605428,2404.498046875,1741690,1.0171,2336.18,2404.5,2245.45,1.149
2025-07-10,2404.4982396768783,2415.0156603181044,2378.8996643467794,2389.615234375,1053695,-0.619,2352.18,2404.5,2245.45,1.213
2025-07-11,2480.50077507572,2510.2667843766285,2441.8049629845386,2499.947998046875,7242235,0.784,2382.3,2499.95,2245.45,1.2131
2025-07-14,2480.5008132523167,2512.7473238245966,2470.5788099993074,2496.971435546875,2427712,0.664,2411.1,2499.95,2245.45,1.1916
2025-07-15,2501.0393243676117,2510.167518959921,2490.422829279717,2507.19091796875,1700294,0.246,2437.69,2507.19,2245.45,1.2022
2025-07-16,2506.5957173853917,2513.144094156912,2487.9423029182253,2497.963623046875,1284379,-0.3444,2452.89,2507.19,2245.45,0.6731
2025-07-17,2493.3993577519996,2505.702544596446,2486.652347254296,2490.224365234375,807474,-0.1273,2469.49,2507.19,2245.45,0.6183
2025-07-18,2495.2843577635995,2495.2843577635995,2462.144965698126,2470.181884765625,771112,-1.006,2478.87,2507.19,2245.45,0.6612
2025-07-21,2471.471769802211,2474.150904552474,2436.2486571651175,2445.674560546875,1169960,-1.0438,2486.88,2507.19,2245.45,0.7365
2025-07-22,2450.734836023488,2465.6178411005535,2433.470647028656,2460.359130859375,861632,0.3927,2481.22,2507.19,2245.45,0.6683
2025-07-23,2461.6490247227266,2467.6022267172193,2422.953211758524,2431.28759765625,1320795,-1.2334,2471.84,2507.19,2245.45,0.6564
2025-07-24,2436.744568380519,2446.7658880933027,2402.1168755368553,2418.785888671875,693984,-0.737,2459.21,2507.19,2245.45,0.5852
2025-07-25,2407.1772840475533,2409.657784838074,2386.638543712917,2396.560546875,769388,-0.441,2444.72,2507.19,2245.45,0.5796
2025-07-28,2396.5605543297306,2429.204090176368,2393.4848786817606,2422.556396484375,987995,1.0847,2435.06,2507.19,2245.45,0.8582
2025-07-29,2425.7314790440246,2438.3323751192297,2410.7491567723273,2434.462890625,732282,0.3599,2429.96,2507.19,2245.45,0.8597
2025-07-30,2422.9531342933756,2433.768020676373,2379.7924212132107,2418.388916015625,1224146,-0.1884,2426.06,2507.19,2245.45,0.7823
2025-07-31,2401.224093298107,2529.1186177565537,2401.224093298107,2501.535400390625,5505507,4.1775,2431.94,2507.19,2245.45,1.8142
